Knight Tour Path:
Step 1: (0, 0) -> a1
Step 48296: (57, 156) -> ý58
Step 48297: (58, 158) -> ÿ59
Step 48298: (59, 160) -> ā60
Step 48299: (60, 162) -> ă61
Step 48300: (61, 164) -> ą62
Step 48301: (62, 166) -> ć63
Step 48302: (63, 168) -> ĉ64
Step 48303: (62, 170) -> ċ63
Step 48304: (63, 172) -> č64
Step 48305: (64, 174) -> ď65
Step 48306: (65, 176) -> đ66
Step 48307: (66, 178) -> ē67
Step 48308: (67, 180) -> ĕ68
Step 48309: (68, 182) -> ė69
Step 48310: (69, 184) -> ę70
Step 48311: (70, 186) -> ě71
Step 48312: (71, 188) -> ĝ72
Step 48313: (72, 190) -> ğ73
Step 48314: (73, 192) -> ġ74
Step 48315: (74, 194) -> ģ75
Step 48316: (75, 196) -> ĥ76
Step 48317: (76, 198) -> ħ77
Step 48318: (77, 200) -> ĩ78
Step 48319: (75, 201) -> Ī76
Step 48320: (76, 199) -> Ĩ77
Step 48321: (75, 197) -> Ħ76
Step 48322: (74, 195) -> Ĥ75
Step 48323: (73, 193) -> Ģ74
Step 48324: (72, 191) -> Ġ73
Step 48325: (71, 189) -> Ğ72
Step 48326: (70, 187) -> Ĝ71
Step 48327: (69, 185) -> Ě70
Step 48328: (68, 183) -> Ę69
Step 48329: (67, 181) -> Ė68
Step 48330: (66, 179) -> Ĕ67
Step 48331: (65, 177) -> Ē66
Step 48332: (64, 175) -> Đ65
Step 48333: (63, 173) -> Ď64
Step 48334: (65, 174) -> ď66
Step 48335: (64, 172) -> č65
Step 48336: (66, 173) -> Ď67
Step 48337: (67, 175) -> Đ68
Step 48338: (68, 177) -> Ē69
Step 48339: (66, 176) -> đ67
Step 48340: (67, 178) -> ē68
Step 48341: (68, 180) -> ĕ69
Step 48342: (69, 182) -> ė70
Step 48343: (70, 184) -> ę71
Step 48344: (71, 186) -> ě72
Step 48345: (72, 188) -> ĝ73
Step 48346: (71, 190) -> ğ72
Step 48347: (72, 192) -> ġ73
Step 48348: (73, 194) -> ģ74
Step 48349: (74, 196) -> ĥ75
Step 48350: (75, 198) -> ħ76
Step 48351: (76, 200) -> ĩ77
Step 48352: (77, 202) -> ī78
Step 48353: (78, 204) -> ĭ79
Step 48354: (79, 206) -> į80
Step 48355: (80, 208) -> ı81
Step 48356: (81, 210) -> ĳ82
Step 48357: (83, 211) -> Ĵ84
Step 48358: (82, 209) -> Ĳ83
Step 48359: (81, 207) -> İ82
Step 48360: (80, 205) -> Į81
Step 48361: (79, 203) -> Ĭ80
Step 48362: (78, 201) -> Ī79
Step 48363: (77, 199) -> Ĩ78
Step 48364: (76, 197) -> Ħ77
Step 48365: (75, 195) -> Ĥ76
Step 48366: (74, 193) -> Ģ75
Step 48367: (73, 191) -> Ġ74
Step 48368: (72, 189) -> Ğ73
Step 48369: (71, 187) -> Ĝ72
Step 48370: (70, 185) -> Ě71
Step 48371: (69, 183) -> Ę70
Step 48372: (68, 181) -> Ė69
Step 48373: (69, 179) -> Ĕ70
Step 48374: (70, 181) -> Ė71
Step 48375: (71, 183) -> Ę72
Step 48376: (72, 185) -> Ě73
Step 48377: (73, 187) -> Ĝ74
Step 48378: (74, 189) -> Ğ75
Step 48379: (75, 191) -> Ġ76
Step 48380: (73, 190) -> ğ74
Step 48381: (74, 192) -> ġ75
Step 48382: (75, 194) -> ģ76
Step 48383: (76, 196) -> ĥ77
Step 48384: (77, 198) -> ħ78
Step 48385: (78, 200) -> ĩ79
Step 48386: (79, 202) -> ī80
Step 48387: (80, 204) -> ĭ81
Step 48388: (81, 206) -> į82
Step 48389: (82, 208) -> ı83
Step 48390: (83, 210) -> ĳ84
Step 48391: (85, 211) -> Ĵ86
Step 48392: (86, 213) -> Ķ87
Step 48393: (87, 215) -> ĸ88
Step 48394: (88, 217) -> ĺ89
Step 48395: (89, 219) -> ļ90
Step 48396: (90, 221) -> ľ91
Step 48397: (91, 219) -> ļ92
Step 48398: (90, 217) -> ĺ91
Step 48399: (88, 216) -> Ĺ89
Step 48400: (87, 214) -> ķ88
Step 48401: (86, 212) -> ĵ87
Step 48402: (85, 210) -> ĳ86
Step 48403: (83, 209) -> Ĳ84
Step 48404: (82, 207) -> İ83
Step 48405: (80, 206) -> į81
Step 48406: (79, 204) -> ĭ80
Step 48407: (78, 202) -> ī79
Step 48408: (80, 203) -> Ĭ81
Step 48409: (81, 205) -> Į82
Step 48410: (83, 206) -> į84
Step 48411: (84, 208) -> ı85
Step 48412: (86, 209) -> Ĳ87
Step 48413: (84, 210) -> ĳ85
Step 48414: (85, 212) -> ĵ86
Step 48415: (86, 214) -> ķ87
Step 48416: (88, 215) -> ĸ89
Step 48417: (89, 217) -> ĺ90
Step 48418: (90, 219) -> ļ91
Step 48419: (91, 221) -> ľ92
Step 48420: (93, 222) -> Ŀ94
Step 48421: (92, 220) -> Ľ93
Step 48422: (91, 218) -> Ļ92
Step 48423: (90, 216) -> Ĺ91
Step 48424: (89, 214) -> ķ90
Step 48425: (87, 213) -> Ķ88
Step 48426: (86, 211) -> Ĵ87
Step 48427: (88, 212) -> ĵ89
Step 48428: (87, 210) -> ĳ88
Step 48429: (85, 209) -> Ĳ86
Step 48430: (83, 208) -> ı84
Step 48431: (82, 206) -> į83
Step 48432: (81, 204) -> ĭ82
Step 48433: (80, 202) -> ī81
Step 48434: (79, 200) -> ĩ80
Step 48435: (78, 198) -> ħ79
Step 48436: (77, 196) -> ĥ78
Step 48437: (76, 194) -> ģ77
Step 48438: (75, 192) -> ġ76
Step 48439: (74, 190) -> ğ75
Step 48440: (73, 188) -> ĝ74
Step 48441: (72, 186) -> ě73
Step 48442: (71, 184) -> ę72
Step 48443: (70, 182) -> ė71
Step 48444: (69, 180) -> ĕ70
Step 48445: (68, 178) -> ē69
Step 48446: (67, 176) -> đ68
Step 48447: (66, 174) -> ď67
Step 48448: (65, 172) -> č66
Step 48449: (64, 170) -> ċ65
Step 48450: (66, 171) -> Č67
Step 48451: (65, 173) -> Ď66
Step 48452: (66, 175) -> Đ67
Step 48453: (67, 177) -> Ē68
Step 48454: (68, 179) -> Ĕ69
Step 48455: (69, 181) -> Ė70
Step 48456: (70, 183) -> Ę71
Step 48457: (71, 185) -> Ě72
Step 48458: (72, 187) -> Ĝ73
Step 48459: (73, 189) -> Ğ74
Step 48460: (74, 191) -> Ġ75
Step 48461: (75, 193) -> Ģ76
Step 48462: (76, 195) -> Ĥ77
Step 48463: (77, 197) -> Ħ78
Step 48464: (78, 199) -> Ĩ79
Step 48465: (79, 201) -> Ī80
Step 48466: (81, 202) -> ī82
Step 48467: (82, 204) -> ĭ83
Step 48468: (84, 205) -> Į85
Step 48469: (83, 207) -> İ84
Step 48470: (84, 209) -> Ĳ85
Step 48471: (85, 207) -> İ86
Step 48472: (87, 208) -> ı88
Step 48473: (86, 210) -> ĳ87
Step 48474: (87, 212) -> ĵ88
Step 48475: (88, 214) -> ķ89
Step 48476: (89, 216) -> Ĺ90
Step 48477: (90, 218) -> Ļ91
Step 48478: (91, 220) -> Ľ92
Step 48479: (92, 222) -> Ŀ93
Step 48480: (93, 224) -> Ł94
Step 48481: (94, 226) -> Ń95
Step 48482: (95, 228) -> Ņ96
Step 48483: (96, 226) -> Ń97
Step 48484: (95, 224) -> Ł96
Step 48485: (94, 222) -> Ŀ95
Step 48486: (93, 220) -> Ľ94
Step 48487: (92, 218) -> Ļ93
Step 48488: (91, 216) -> Ĺ92
Step 48489: (89, 215) -> ĸ90
Step 48490: (88, 213) -> Ķ89
Step 48491: (87, 211) -> Ĵ88
Step 48492: (89, 212) -> ĵ90
Step 48493: (90, 214) -> ķ91
Step 48494: (92, 215) -> ĸ93
Step 48495: (91, 217) -> ĺ92
Step 48496: (92, 219) -> ļ93
Step 48497: (93, 221) -> ľ94
Step 48498: (94, 223) -> ŀ95
Step 48499: (95, 225) -> ł96
Step 48500: (96, 227) -> ń97
Step 48501: (97, 229) -> ņ98
Step 48502: (98, 231) -> ň99
Step 48503: (99, 233) -> Ŋ100
Step 48504: (101, 234) -> ŋ102
Step 48505: (102, 236) -> ō103
Step 48506: (103, 238) -> ŏ104
Step 48507: (105, 239) -> Ő106
Step 48508: (104, 241) -> Œ105
Step 48509: (105, 243) -> Ŕ106
Step 48510: (107, 244) -> ŕ108
Step 48511: (106, 242) -> œ107
Step 48512: (105, 240) -> ő106
Step 48513: (103, 239) -> Ő104
Step 48514: (102, 237) -> Ŏ103
Step 48515: (101, 235) -> Ō102
Step 48516: (100, 233) -> Ŋ101
Step 48517: (99, 231) -> ň100
Step 48518: (98, 229) -> ņ99
Step 48519: (97, 227) -> ń98
Step 48520: (96, 225) -> ł97
Step 48521: (95, 223) -> ŀ96
Step 48522: (94, 221) -> ľ95
Step 48523: (93, 219) -> ļ94
Step 48524: (92, 217) -> ĺ93
Step 48525: (91, 215) -> ĸ92
Step 48526: (90, 213) -> Ķ91
Step 48527: (89, 211) -> Ĵ90
Step 48528: (88, 209) -> Ĳ89
Step 48529: (86, 208) -> ı87
Step 48530: (84, 207) -> İ85
Step 48531: (83, 205) -> Į84
Step 48532: (82, 203) -> Ĭ83
Step 48533: (81, 201) -> Ī82
Step 48534: (80, 199) -> Ĩ81
Step 48535: (79, 197) -> Ħ80
Step 48536: (78, 195) -> Ĥ79
Step 48537: (77, 193) -> Ģ78
Step 48538: (76, 191) -> Ġ77
Step 48539: (75, 189) -> Ğ76
Step 48540: (74, 187) -> Ĝ75
Step 48541: (73, 185) -> Ě74
Step 48542: (72, 183) -> Ę73
Step 48543: (71, 181) -> Ė72
Step 48544: (70, 179) -> Ĕ71
Step 48545: (69, 177) -> Ē70
Step 48546: (68, 175) -> Đ69
Step 48547: (67, 173) -> Ď68
Step 48548: (69, 174) -> ď70
Step 48549: (68, 176) -> đ69
Step 48550: (69, 178) -> ē70
Step 48551: (70, 180) -> ĕ71
Step 48552: (71, 182) -> ė72
Step 48553: (72, 184) -> ę73
Step 48554: (73, 186) -> ě74
Step 48555: (74, 188) -> ĝ75
Step 48556: (75, 190) -> ğ76
Step 48557: (76, 192) -> ġ77
Step 48558: (77, 194) -> ģ78
Step 48559: (78, 196) -> ĥ79
Step 48560: (79, 198) -> ħ80
Step 48561: (80, 200) -> ĩ81
Step 48562: (82, 201) -> Ī83
Step 48563: (81, 203) -> Ĭ82
Step 48564: (82, 205) -> Į83
Step 48565: (83, 203) -> Ĭ84
Step 48566: (85, 204) -> ĭ86
Step 48567: (84, 206) -> į85
Step 48568: (85, 208) -> ı86
Step 48569: (86, 206) -> į87
Step 48570: (88, 207) -> İ89
Step 48571: (87, 209) -> Ĳ88
Step 48572: (88, 211) -> Ĵ89
Step 48573: (89, 213) -> Ķ90
Step 48574: (90, 215) -> ĸ91
Step 48575: (91, 213) -> Ķ92
Step 48576: (90, 211) -> Ĵ91
Step 48577: (88, 210) -> ĳ89
Step 48578: (89, 208) -> ı90
Step 48579: (87, 207) -> İ88
Step 48580: (85, 206) -> į86
Step 48581: (84, 204) -> ĭ85
Step 48582: (83, 202) -> ī84
Step 48583: (82, 200) -> ĩ83
Step 48584: (80, 201) -> Ī81
Step 48585: (79, 199) -> Ĩ80
Step 48586: (78, 197) -> Ħ79
Step 48587: (77, 195) -> Ĥ78
Step 48588: (76, 193) -> Ģ77
Step 48589: (78, 194) -> ģ79
Step 48590: (79, 196) -> ĥ80
Step 48591: (80, 198) -> ħ81
Step 48592: (81, 200) -> ĩ82
Step 48593: (82, 202) -> ī83
Step 48594: (83, 204) -> ĭ84
Step 48595: (84, 202) -> ī85
Step 48596: (83, 200) -> ĩ84
Step 48597: (81, 199) -> Ĩ82
Step 48598: (80, 197) -> Ħ81
Step 48599: (79, 195) -> Ĥ80
Step 48600: (78, 193) -> Ģ79
Step 48601: (77, 191) -> Ġ78
Step 48602: (76, 189) -> Ğ77
Step 48603: (75, 187) -> Ĝ76
Step 48604: (74, 185) -> Ě75
Step 48605: (73, 183) -> Ę74
Step 48606: (72, 181) -> Ė73
Step 48607: (71, 179) -> Ĕ72
Step 48608: (70, 177) -> Ē71
Step 48609: (69, 175) -> Đ70
Step 48610: (67, 174) -> ď68
Step 48611: (68, 172) -> č69
Step 48612: (70, 173) -> Ď71
Step 48613: (68, 174) -> ď69
Step 48614: (69, 176) -> đ70
Step 48615: (70, 178) -> ē71
Step 48616: (71, 180) -> ĕ72
Step 48617: (72, 182) -> ė73
Step 48618: (73, 184) -> ę74
Step 48619: (74, 186) -> ě75
Step 48620: (75, 188) -> ĝ76
Step 48621: (76, 190) -> ğ77
Step 48622: (77, 192) -> ġ78
Step 48623: (79, 193) -> Ģ80
Step 48624: (80, 195) -> Ĥ81
Step 48625: (81, 197) -> Ħ82
Step 48626: (82, 199) -> Ĩ83
Step 48627: (83, 201) -> Ī84
Step 48628: (84, 203) -> Ĭ85
Step 48629: (85, 205) -> Į86
Step 48630: (86, 207) -> İ87
Step 48631: (87, 205) -> Į88
Step 48632: (86, 203) -> Ĭ87
Step 48633: (85, 201) -> Ī86
Step 48634: (84, 199) -> Ĩ85
Step 48635: (82, 198) -> ħ83
Step 48636: (81, 196) -> ĥ82
Step 48637: (80, 194) -> ģ81
Step 48638: (79, 192) -> ġ80
Step 48639: (78, 190) -> ğ79
Step 48640: (77, 188) -> ĝ78
Step 48641: (76, 186) -> ě77
Step 48642: (75, 184) -> ę76
Step 48643: (74, 182) -> ė75
Step 48644: (73, 180) -> ĕ74
Step 48645: (72, 178) -> ē73
Step 48646: (71, 176) -> đ72
Step 48647: (70, 174) -> ď71
Step 48648: (68, 173) -> Ď69
Step 48649: (66, 172) -> č67
Step 48650: (64, 171) -> Č65
Step 48651: (63, 169) -> Ċ64
Step 48652: (62, 167) -> Ĉ63
Step 48653: (61, 165) -> Ć62
Step 48654: (60, 163) -> Ą61
Step 48655: (59, 161) -> Ă60
Step 48656: (58, 159) -> Ā59
Step 48657: (57, 157) -> þ58
Step 48658: (56, 155) -> ü57
Step 48659: (55, 153) -> ú56
Step 48660: (54, 151) -> ø55
Step 48661: (53, 149) -> ö54
Step 48662: (52, 147) -> ô53
Step 48663: (51, 145) -> ò52
Step 48664: (50, 143) -> ð51
Step 48665: (49, 141) -> î50
Step 48666: (48, 139) -> ì49
Step 48667: (47, 137) -> ê48
Step 48668: (46, 135) -> è47
Step 48669: (45, 133) -> æ46
Step 48670: (44, 131) -> ä45
Step 48671: (46, 132) -> å47
Step 48672: (47, 134) -> ç48
Step 48673: (48, 136) -> é49
Step 48674: (49, 138) -> ë50
Step 48675: (50, 140) -> í51
Step 48676: (51, 142) -> ï52
Step 48677: (52, 144) -> ñ53
Step 48678: (53, 146) -> ó54
Step 48679: (54, 148) -> õ55
Step 48680: (55, 150) -> ÷56
Step 48681: (56, 152) -> ù57
Step 48682: (57, 154) -> û58
Step 48683: (58, 156) -> ý59
Step 48684: (59, 158) -> ÿ60
Step 48685: (60, 160) -> ā61
Step 48686: (61, 162) -> ă62
Step 48687: (62, 164) -> ą63
Step 48688: (63, 166) -> ć64
Step 48689: (64, 168) -> ĉ65
Step 48690: (65, 170) -> ċ66
Step 48691: (67, 171) -> Č68
Step 48692: (69, 172) -> č70
Step 48693: (68, 170) -> ċ69
Step 48694: (67, 172) -> č68
Step 48695: (65, 171) -> Č66
Step 48696: (64, 169) -> Ċ65
Step 48697: (66, 170) -> ċ67
Step 48698: (65, 168) -> ĉ66
Step 48699: (64, 166) -> ć65
Step 48700: (63, 164) -> ą64
Step 48701: (62, 162) -> ă63
Step 48702: (61, 160) -> ā62
Step 48703: (60, 158) -> ÿ61
Step 48704: (58, 157) -> þ59
Step 48705: (57, 155) -> ü58
Step 48706: (56, 153) -> ú57
Step 48707: (55, 151) -> ø56
Step 48708: (54, 149) -> ö55
Step 48709: (53, 147) -> ô54
Step 48710: (52, 145) -> ò53
Step 48711: (51, 143) -> ð52
Step 48712: (50, 141) -> î51
Step 48713: (49, 139) -> ì50
Step 48714: (48, 137) -> ê49
Step 48715: (50, 138) -> ë51
Step 48716: (51, 140) -> í52
Step 48717: (52, 142) -> ï53
Step 48718: (53, 144) -> ñ54
Step 48719: (54, 146) -> ó55
Step 48720: (55, 148) -> õ56
Step 48721: (56, 150) -> ÷57
Step 48722: (57, 152) -> ù58
Step 48723: (58, 154) -> û59
Step 48724: (59, 156) -> ý60
Step 48725: (61, 157) -> þ62
Step 48726: (60, 159) -> Ā61
Step 48727: (61, 161) -> Ă62
Step 48728: (62, 163) -> Ą63
Step 48729: (63, 165) -> Ć64
Step 48730: (64, 167) -> Ĉ65
Step 48731: (65, 169) -> Ċ66
Step 48732: (67, 170) -> ċ68
Step 48733: (66, 168) -> ĉ67
Step 48734: (65, 166) -> ć66
Step 48735: (64, 164) -> ą65
Step 48736: (63, 162) -> ă64
Step 48737: (62, 160) -> ā63
Step 48738: (61, 158) -> ÿ62
Step 48739: (59, 157) -> þ60
Step 48740: (58, 155) -> ü59
Step 48741: (57, 153) -> ú58
Step 48742: (56, 151) -> ø57
Step 48743: (55, 149) -> ö56
Step 48744: (54, 147) -> ô55
Step 48745: (53, 145) -> ò54
Step 48746: (52, 143) -> ð53
Step 48747: (51, 141) -> î52
Step 48748: (50, 139) -> ì51
Step 48749: (49, 137) -> ê50
Step 48750: (48, 135) -> è49
Step 48751: (47, 133) -> æ48
Step 48752: (46, 131) -> ä47
Step 48753: (45, 129) -> â46
Step 48754: (44, 127) -> à45
Step 48755: (46, 126) -> ß47
Step 48756: (45, 128) -> á46
Step 48757: (46, 130) -> ã47
Step 48758: (47, 132) -> å48
Step 48759: (48, 134) -> ç49
Step 48760: (49, 136) -> é50
Step 48761: (51, 137) -> ê52
Step 48762: (52, 139) -> ì53
Step 48763: (53, 141) -> î54
Step 48764: (54, 143) -> ð55
Step 48765: (55, 145) -> ò56
Step 48766: (56, 147) -> ô57
Step 48767: (57, 149) -> ö58
Step 48768: (58, 151) -> ø59
Step 48769: (59, 153) -> ú60
Step 48770: (60, 155) -> ü61
Step 48771: (62, 156) -> ý63
Step 48772: (60, 157) -> þ61
Step 48773: (61, 159) -> Ā62
Step 48774: (62, 161) -> Ă63
Step 48775: (63, 163) -> Ą64
Step 48776: (64, 165) -> Ć65
Step 48777: (65, 167) -> Ĉ66
Step 48778: (66, 169) -> Ċ67
Step 48779: (67, 167) -> Ĉ68
Step 48780: (68, 169) -> Ċ69
Step 48781: (69, 171) -> Č70
Step 48782: (71, 172) -> č72
Step 48783: (69, 173) -> Ď70
Step 48784: (70, 175) -> Đ71
Step 48785: (71, 177) -> Ē72
Step 48786: (72, 179) -> Ĕ73
Step 48787: (73, 181) -> Ė74
Step 48788: (74, 183) -> Ę75
Step 48789: (75, 185) -> Ě76
Step 48790: (76, 187) -> Ĝ77
Step 48791: (77, 189) -> Ğ78
Step 48792: (78, 191) -> Ġ79
Step 48793: (80, 192) -> ġ81
Step 48794: (79, 194) -> ģ80
Step 48795: (80, 196) -> ĥ81
Step 48796: (81, 198) -> ħ82
Step 48797: (83, 197) -> Ħ84
Step 48798: (82, 195) -> Ĥ83
Step 48799: (81, 193) -> Ģ82
Step 48800: (80, 191) -> Ġ81
Step 48801: (78, 192) -> ġ79
Step 48802: (77, 190) -> ğ78
Step 48803: (76, 188) -> ĝ77
Step 48804: (75, 186) -> ě76
Step 48805: (74, 184) -> ę75
Step 48806: (73, 182) -> ė74
Step 48807: (72, 180) -> ĕ73
Step 48808: (71, 178) -> ē72
Step 48809: (70, 176) -> đ71
Step 48810: (72, 177) -> Ē73
Step 48811: (71, 175) -> Đ72
Step 48812: (73, 176) -> đ74
Step 48813: (72, 174) -> ď73
Step 48814: (74, 175) -> Đ75
Step 48815: (73, 177) -> Ē74
Step 48816: (74, 179) -> Ĕ75
Step 48817: (75, 181) -> Ė76
Step 48818: (76, 183) -> Ę77
Step 48819: (77, 185) -> Ě78
Step 48820: (78, 187) -> Ĝ79
Step 48821: (79, 189) -> Ğ80
Step 48822: (81, 190) -> ğ82
Step 48823: (79, 191) -> Ġ80
Step 48824: (80, 193) -> Ģ81
Step 48825: (81, 195) -> Ĥ82
Step 48826: (82, 197) -> Ħ83
Step 48827: (83, 199) -> Ĩ84
Step 48828: (84, 201) -> Ī85
Step 48829: (85, 203) -> Ĭ86
Step 48830: (86, 205) -> Į87
Step 48831: (88, 206) -> į89
Step 48832: (87, 204) -> ĭ88
Step 48833: (86, 202) -> ī87
Step 48834: (85, 200) -> ĩ86
Step 48835: (84, 198) -> ħ85
Step 48836: (83, 196) -> ĥ84
Step 48837: (82, 194) -> ģ83
Step 48838: (81, 192) -> ġ82
Step 48839: (80, 190) -> ğ81
Step 48840: (78, 189) -> Ğ79
Step 48841: (77, 187) -> Ĝ78
Step 48842: (76, 185) -> Ě77
Step 48843: (75, 183) -> Ę76
Step 48844: (74, 181) -> Ė75
Step 48845: (73, 179) -> Ĕ74
Step 48846: (75, 180) -> ĕ76
Step 48847: (74, 178) -> ē75
Step 48848: (76, 179) -> Ĕ77
Step 48849: (74, 180) -> ĕ75
Step 48850: (75, 182) -> ė76
Step 48851: (76, 184) -> ę77
Step 48852: (77, 186) -> ě78
Step 48853: (78, 188) -> ĝ79
Step 48854: (79, 190) -> ğ80
Step 48855: (80, 188) -> ĝ81
Step 48856: (79, 186) -> ě80
Step 48857: (78, 184) -> ę79
Step 48858: (77, 182) -> ė78
Step 48859: (76, 180) -> ĕ77
Step 48860: (75, 178) -> ē76
Step 48861: (74, 176) -> đ75
Step 48862: (73, 178) -> ē74
Step 48863: (72, 176) -> đ73
Step 48864: (71, 174) -> ď72
Step 48865: (70, 172) -> č71
Step 48866: (68, 171) -> Č69
Step 48867: (67, 169) -> Ċ68
Step 48868: (66, 167) -> Ĉ67
Step 48869: (65, 165) -> Ć66
Step 48870: (64, 163) -> Ą65
Step 48871: (63, 161) -> Ă64
Step 48872: (62, 159) -> Ā63
Step 48873: (64, 160) -> ā65
Step 48874: (63, 158) -> ÿ64
Step 48875: (65, 159) -> Ā66
Step 48876: (64, 161) -> Ă65
Step 48877: (65, 163) -> Ą66
Step 48878: (66, 165) -> Ć67
Step 48879: (68, 166) -> ć69
Step 48880: (67, 168) -> ĉ68
Step 48881: (66, 166) -> ć67
Step 48882: (65, 164) -> ą66
Step 48883: (64, 162) -> ă65
Step 48884: (63, 160) -> ā64
Step 48885: (62, 158) -> ÿ63
Step 48886: (61, 156) -> ý62
Step 48887: (59, 155) -> ü60
Step 48888: (58, 153) -> ú59
Step 48889: (57, 151) -> ø58
Step 48890: (56, 149) -> ö57
Step 48891: (55, 147) -> ô56
Step 48892: (54, 145) -> ò55
Step 48893: (53, 143) -> ð54
Step 48894: (52, 141) -> î53
Step 48895: (51, 139) -> ì52
Step 48896: (50, 137) -> ê51
Step 48897: (49, 135) -> è50
Step 48898: (48, 133) -> æ49
Step 48899: (47, 131) -> ä48
Step 48900: (45, 130) -> ã46
Step 48901: (44, 128) -> á45
Step 48902: (45, 126) -> ß46
Step 48903: (47, 125) -> Þ48
Step 48904: (46, 127) -> à47
Step 48905: (47, 129) -> â48
Step 48906: (48, 131) -> ä49
Step 48907: (49, 133) -> æ50
Step 48908: (50, 135) -> è51
Step 48909: (52, 136) -> é53
Step 48910: (51, 138) -> ë52
Step 48911: (52, 140) -> í53
Step 48912: (53, 142) -> ï54
Step 48913: (54, 144) -> ñ55
Step 48914: (55, 146) -> ó56
Step 48915: (56, 148) -> õ57
Step 48916: (57, 150) -> ÷58
Step 48917: (58, 152) -> ù59
Step 48918: (59, 154) -> û60
Step 48919: (60, 156) -> ý61
Step 48920: (61, 154) -> û62
Step 48921: (60, 152) -> ù61
Step 48922: (59, 150) -> ÷60
Step 48923: (58, 148) -> õ59
Step 48924: (57, 146) -> ó58
Step 48925: (56, 144) -> ñ57
Step 48926: (55, 142) -> ï56
Step 48927: (54, 140) -> í55
Step 48928: (53, 138) -> ë54
Step 48929: (55, 139) -> ì56
Step 48930: (54, 141) -> î55
Step 48931: (55, 143) -> ð56
Step 48932: (56, 145) -> ò57
Step 48933: (57, 147) -> ô58
Step 48934: (58, 149) -> ö59
Step 48935: (59, 151) -> ø60
Step 48936: (60, 153) -> ú61
Step 48937: (61, 155) -> ü62
Step 48938: (62, 157) -> þ63
Step 48939: (63, 159) -> Ā64
Step 48940: (64, 157) -> þ65
Step 48941: (63, 155) -> ü64
Step 48942: (62, 153) -> ú63
Step 48943: (60, 154) -> û61
Step 48944: (59, 152) -> ù60
Step 48945: (58, 150) -> ÷59
Step 48946: (57, 148) -> õ58
Step 48947: (56, 146) -> ó57
Step 48948: (55, 144) -> ñ56
Step 48949: (54, 142) -> ï55
Step 48950: (53, 140) -> í54
Step 48951: (52, 138) -> ë53
Step 48952: (51, 136) -> é52
Step 48953: (50, 134) -> ç51
Step 48954: (49, 132) -> å50
Step 48955: (48, 130) -> ã49
Step 48956: (46, 129) -> â47
Step 48957: (45, 127) -> à46
Step 48958: (46, 125) -> Þ47
Step 48959: (48, 124) -> Ý49
Step 48960: (47, 126) -> ß48
Step 48961: (46, 128) -> á47
Step 48962: (47, 130) -> ã48
Step 48963: (48, 132) -> å49
Step 48964: (49, 134) -> ç50
Step 48965: (50, 136) -> é51
Step 48966: (51, 134) -> ç52
Step 48967: (50, 132) -> å51
Step 48968: (49, 130) -> ã50
Step 48969: (48, 128) -> á49
Step 48970: (49, 126) -> ß50
Step 48971: (47, 127) -> à48
Step 48972: (48, 125) -> Þ49
Step 48973: (50, 124) -> Ý51
Step 48974: (52, 123) -> Ü53
Step 48975: (51, 121) -> Ú52
Step 48976: (53, 120) -> Ù54
Step 48977: (55, 119) -> Ø56
Step 48978: (57, 118) -> ×58
Step 48979: (59, 117) -> Ö60
Step 48980: (61, 116) -> Õ62
Step 48981: (63, 115) -> Ô64
Step 48982: (65, 114) -> Ó66
Step 48983: (67, 113) -> Ò68
Step 48984: (69, 112) -> Ñ70
Step 48985: (71, 111) -> Ð72
Step 48986: (73, 110) -> Ï74
Step 48987: (75, 109) -> Î76
Step 48988: (77, 108) -> Í78
Step 48989: (79, 107) -> Ì80
Step 48990: (81, 106) -> Ë82
Step 48991: (83, 105) -> Ê84
Step 48992: (85, 104) -> É86
Step 48993: (87, 103) -> È88
Step 48994: (89, 102) -> Ç90
Step 48995: (91, 101) -> Æ92
Step 48996: (93, 100) -> Å94
Step 48997: (95, 99) -> Ä96
Step 48998: (97, 98) -> Ã98
Step 48999: (99, 97) -> Â100
Step 49000: (101, 96) -> Á102
Step 49001: (103, 95) -> À104
Step 49002: (105, 94) -> ¿106
Step 49003: (104, 92) -> ½105
Step 49004: (106, 91) -> ¼107
Step 49005: (108, 90) -> »109
Step 49006: (110, 89) -> º111
Step 49007: (112, 88) -> ¹113
Step 49008: (114, 87) -> ¸115
Step 49009: (116, 86) -> ·117
Step 49010: (118, 85) -> ¶119
Step 49011: (120, 84) -> µ121
Step 49012: (122, 83) -> ´123
Step 49013: (124, 82) -> ³125
Step 49014: (126, 83) -> ´127
Step 49015: (127, 81) -> ²128
Step 49016: (129, 82) -> ³130
Step 49017: (131, 83) -> ´132
Step 49018: (133, 84) -> µ134
Step 49019: (135, 85) -> ¶136
